Match_ID,Date,Season,League,HomeTeam,AwayTeam,Elo_Home,Elo_Away,Elo_Diff,Elo_Exp_Home,Elo_Exp_Away,Rest_Days_Home,Rest_Days_Away,Rest_Days_Diff,Trap_Risk_Home,Trap_Risk_Away,Trap_Risk_Diff,Motivation_Home,Motivation_Away,Motivation_Diff,Is_Derby,Derby_Name,Tactics_Pressing_Home,Tactics_Pressing_Away,Tactics_Attack_Home,Tactics_Attack_Away,Tactics_Finishing_Home,Tactics_Finishing_Away,Tactics_Defense_Home,Tactics_Defense_Away,Tactics_SetPiece_Home,Tactics_SetPiece_Away,Counter_Advantage_Home,Counter_Advantage_Away,Counter_Advantage_Diff,Tactics_Clash_Pressing,Tactics_Clash_Attack_vs_Def,Tactics_Clash_Def_vs_Attack,Tactics_Clash_SetPiece,Games_Played_Home,Games_Played_Away,Season_Points_Home,Season_Points_Away,Home_L3_goals_scored_avg,Home_L3_goals_conceded_avg,Home_L3_points_avg,Home_L3_shots_avg,Home_L3_shots_target_avg,Home_L3_shots_conceded_avg,Home_L3_shots_target_conceded_avg,Home_L3_corners_avg,Home_L3_fouls_avg,Home_L3_win_rate,Home_L3_draw_rate,Home_L3_loss_rate,Home_L3_shot_accuracy,Home_L3_weighted_points,Home_L3_unbeaten_streak,Away_L3_goals_scored_avg,Away_L3_goals_conceded_avg,Away_L3_points_avg,Away_L3_shots_avg,Away_L3_shots_target_avg,Away_L3_shots_conceded_avg,Away_L3_shots_target_conceded_avg,Away_L3_corners_avg,Away_L3_fouls_avg,Away_L3_win_rate,Away_L3_draw_rate,Away_L3_loss_rate,Away_L3_shot_accuracy,Away_L3_weighted_points,Away_L3_unbeaten_streak,Home_L5_goals_scored_avg,Home_L5_goals_conceded_avg,Home_L5_points_avg,Home_L5_shots_avg,Home_L5_shots_target_avg,Home_L5_shots_conceded_avg,Home_L5_shots_target_conceded_avg,Home_L5_corners_avg,Home_L5_fouls_avg,Home_L5_win_rate,Home_L5_draw_rate,Home_L5_loss_rate,Home_L5_shot_accuracy,Home_L5_weighted_points,Home_L5_unbeaten_streak,Away_L5_goals_scored_avg,Away_L5_goals_conceded_avg,Away_L5_points_avg,Away_L5_shots_avg,Away_L5_shots_target_avg,Away_L5_shots_conceded_avg,Away_L5_shots_target_conceded_avg,Away_L5_corners_avg,Away_L5_fouls_avg,Away_L5_win_rate,Away_L5_draw_rate,Away_L5_loss_rate,Away_L5_shot_accuracy,Away_L5_weighted_points,Away_L5_unbeaten_streak,Home_L10_goals_scored_avg,Home_L10_goals_conceded_avg,Home_L10_points_avg,Home_L10_shots_avg,Home_L10_shots_target_avg,Home_L10_shots_conceded_avg,Home_L10_shots_target_conceded_avg,Home_L10_corners_avg,Home_L10_fouls_avg,Home_L10_win_rate,Home_L10_draw_rate,Home_L10_loss_rate,Home_L10_shot_accuracy,Home_L10_weighted_points,Home_L10_unbeaten_streak,Away_L10_goals_scored_avg,Away_L10_goals_conceded_avg,Away_L10_points_avg,Away_L10_shots_avg,Away_L10_shots_target_avg,Away_L10_shots_conceded_avg,Away_L10_shots_target_conceded_avg,Away_L10_corners_avg,Away_L10_fouls_avg,Away_L10_win_rate,Away_L10_draw_rate,Away_L10_loss_rate,Away_L10_shot_accuracy,Away_L10_weighted_points,Away_L10_unbeaten_streak,Home_AtHome_L5_goals_scored_avg,Home_AtHome_L5_goals_conceded_avg,Home_AtHome_L5_points_avg,Home_AtHome_L5_shots_avg,Home_AtHome_L5_shots_target_avg,Home_AtHome_L5_shots_conceded_avg,Home_AtHome_L5_shots_target_conceded_avg,Home_AtHome_L5_corners_avg,Home_AtHome_L5_fouls_avg,Home_AtHome_L5_win_rate,Home_AtHome_L5_draw_rate,Home_AtHome_L5_loss_rate,Home_AtHome_L5_shot_accuracy,Home_AtHome_L5_weighted_points,Home_AtHome_L5_unbeaten_streak,Away_AtAway_L5_goals_scored_avg,Away_AtAway_L5_goals_conceded_avg,Away_AtAway_L5_points_avg,Away_AtAway_L5_shots_avg,Away_AtAway_L5_shots_target_avg,Away_AtAway_L5_shots_conceded_avg,Away_AtAway_L5_shots_target_conceded_avg,Away_AtAway_L5_corners_avg,Away_AtAway_L5_fouls_avg,Away_AtAway_L5_win_rate,Away_AtAway_L5_draw_rate,Away_AtAway_L5_loss_rate,Away_AtAway_L5_shot_accuracy,Away_AtAway_L5_weighted_points,Away_AtAway_L5_unbeaten_streak,H2H_Home_Avg_Points,H2H_Home_Avg_GoalDiff,H2H_Count,Diff_L5_Points,Diff_L5_Weighted_Points,Diff_L5_Goals_Scored,Diff_L5_Goals_Conceded,Diff_L5_Shots_Target,B365H,B365D,B365A,FTHG,FTAG,FTR,Target
2669,2024-01-09,2024-2025,LaLiga,Alaves,Las Palmas,1367.8136364850432,1496.2049511853204,-63.391314700277235,0.4097715779165103,0.5902284220834897,19,20,-1,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,58.1,48.1,22.3,9.5,18.1,10.0,50.0,59.0,41.7,35.0,0.0,0.0,0.0,-0.8999999999999986,-36.7,40.5,6.700000000000003,0,0,0,0,0.3333333333333333,2.0,0.0,9.333333333333334,1.6666666666666667,9.666666666666666,4.666666666666667,2.0,11.666666666666666,0.0,0.0,1.0,0.17857123724510296,0.0,0,0.6666666666666666,1.0,0.6666666666666666,5.666666666666667,1.6666666666666667,14.666666666666666,5.666666666666667,3.0,10.333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.29411712802859763,0.5,0,1.0,1.8,0.6,8.8,2.2,10.2,5.0,3.2,11.2,0.2,0.0,0.8,0.24999971590941375,0.4,0,0.6,1.0,0.6,7.6,2.0,13.4,5.2,3.6,10.6,0.0,0.6,0.4,0.2631575484769099,0.5333333333333333,0,0.7,1.6,0.5,12.4,4.0,11.1,4.4,4.5,11.7,0.1,0.2,0.7,0.32258038501581854,0.5454545454545454,0,0.6,1.0,0.9,9.8,2.6,13.8,5.3,4.1,11.9,0.2,0.3,0.5,0.26530585172872273,0.8,0,1.4,1.6,1.2,12.8,4.8,10.4,3.0,5.6,13.6,0.4,0.0,0.6,0.37499970703147883,1.0,0,0.6,1.2,0.8,10.4,2.2,14.6,6.4,3.0,12.2,0.2,0.2,0.6,0.21153825813629026,0.6,0,0.0,-1.0,1,0.0,-0.1333333333333333,0.4,0.8,0.20000000000000018,1.95,3.4,4.0,2,0,H,0
2670,2024-01-11,2024-2025,LaLiga,Alaves,Mallorca,1394.3739154788002,1481.486962022947,-22.113046544146755,0.4682196690208268,0.5317803309791732,2,21,-19,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,56.9,79.0,24.7,23.2,25.8,4.7,52.0,71.7,31.7,45.0,0.0,0.0,0.0,-14.800000000000004,-47.0,28.8,-13.3,1,0,3,0,0.6666666666666666,1.3333333333333333,1.0,11.666666666666666,3.0,10.0,5.0,3.6666666666666665,12.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.2571426367348828,1.5,1,1.3333333333333333,1.0,1.6666666666666667,15.666666666666666,4.0,8.0,3.3333333333333335,5.333333333333333,13.666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.25531898596660474,2.0,3,1.2,1.4,1.2,10.2,3.0,10.4,5.0,3.6,11.6,0.4,0.0,0.6,0.2941173587084719,1.2,1,1.2,0.8,1.8,12.6,3.4,9.2,3.2,4.4,15.2,0.4,0.6,0.0,0.26984105568170186,1.9333333333333333,5,0.9,1.5,0.8,12.0,4.0,11.4,4.9,3.9,11.7,0.2,0.2,0.6,0.33333305555578707,1.0,1,0.7,0.9,1.1,12.6,3.2,10.9,3.4,4.7,14.9,0.2,0.5,0.3,0.25396805240630765,1.4727272727272727,6,1.0,1.0,1.2,13.0,4.4,10.4,4.0,6.0,13.4,0.4,0.0,0.6,0.3384612781067092,1.6,1,0.2,1.0,0.4,12.8,2.4,12.2,3.6,4.0,15.8,0.0,0.4,0.6,0.18749985351573942,0.6,2,0.3333333333333333,-0.6666666666666666,3,-0.6000000000000001,-0.7333333333333334,0.0,0.5999999999999999,-0.3999999999999999,2.25,3.0,3.4,1,0,H,0
2671,2024-01-12,2024-2025,LaLiga,Vallecano,Ath Bilbao,1442.3333230311027,1603.498360122872,-96.16503709176936,0.3650364342092696,0.6349635657907304,24,23,1,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,70.8,72.1,28.5,42.2,17.7,43.7,58.7,62.7,51.7,65.0,0.0,0.0,0.0,8.099999999999994,-34.2,16.5,-13.299999999999997,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,11.666666666666666,2.6666666666666665,10.333333333333334,3.6666666666666665,5.0,16.0,0.0,0.3333333333333333,0.6666666666666666,0.22857123265322915,0.16666666666666666,0,1.0,0.6666666666666666,2.0,14.0,6.0,8.666666666666666,4.0,5.0,12.333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.42857112244919826,2.5,2,0.4,0.8,0.6,12.4,3.2,10.0,3.4,4.8,17.2,0.0,0.6,0.4,0.25806430801265484,0.4,0,0.8,0.8,1.4,14.0,5.8,9.6,3.2,5.2,13.2,0.4,0.2,0.4,0.41428541836755833,1.8666666666666667,2,0.8,1.1,1.0,13.4,4.3,13.0,4.4,5.1,16.6,0.2,0.4,0.4,0.32089528291396796,0.6909090909090909,0,1.3,1.2,1.5,14.3,5.8,10.9,4.5,5.9,13.8,0.4,0.3,0.3,0.40559412196215244,1.5636363636363637,2,0.8,1.2,0.6,14.4,5.0,12.2,3.8,5.8,17.2,0.0,0.6,0.4,0.34722198109584645,0.5333333333333333,0,0.8,1.4,1.0,14.2,3.8,11.4,5.2,5.8,14.2,0.2,0.4,0.4,0.26760544534827796,1.2,3,0.8,-1.0,5,-0.7999999999999999,-1.4666666666666668,-0.4,0.0,-2.5999999999999996,2.8,3.1,2.7,1,2,A,2
2672,2024-01-12,2024-2025,LaLiga,Sociedad,Betis,1660.7395662925626,1578.0017980929038,147.73776819965883,0.7006608934616664,0.2993391065383336,3,3,0,0.15,0.15,0.0,0.525,0.525,0.0,0.0,None,75.4,38.5,28.5,30.3,51.9,32.5,77.3,57.3,26.7,60.0,0.0,0.0,0.0,18.10000000000001,-28.799999999999997,47.0,-33.3,1,1,1,0,0.0,0.0,1.0,7.0,1.6666666666666667,12.666666666666666,2.0,3.0,14.333333333333334,0.0,1.0,0.0,0.2380948979596696,1.0,3,0.3333333333333333,1.0,0.6666666666666666,15.0,3.0,14.666666666666666,5.333333333333333,5.666666666666667,11.333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.19999986666675557,0.5,0,0.4,0.4,1.0,8.8,1.8,10.4,1.8,3.0,17.0,0.0,1.0,0.0,0.20454522210770215,1.0,5,0.6,1.0,0.8,13.0,3.6,14.4,4.8,5.2,11.8,0.0,0.8,0.2,0.2769228639054893,0.6666666666666666,0,1.3,0.6,1.8,11.0,3.7,11.9,3.0,3.6,17.6,0.4,0.6,0.0,0.3363633305787904,1.4363636363636363,10,1.1,1.0,1.5,12.4,3.9,14.3,4.9,5.6,10.7,0.3,0.6,0.1,0.3145158753904231,1.2545454545454546,0,1.4,0.4,2.2,12.0,5.0,12.4,3.2,3.6,18.0,0.6,0.4,0.0,0.4166663194447338,1.8,5,1.0,1.2,1.2,11.2,4.2,15.2,5.8,4.2,12.6,0.2,0.6,0.2,0.37499966517887046,0.8,0,0.6,-1.2,5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,-0.6,-1.8,1.8,3.6,4.5,2,0,H,0
2673,2024-01-12,2024-2025,EPL,Liverpool,Man City,1777.213861792608,1820.6998469429186,21.514014849689374,0.530921644572178,0.46907835542782195,3,13,-10,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,63.1,63.1,77.2,75.5,41.2,71.2,89.0,82.0,81.7,78.3,0.0,0.0,0.0,-18.9,-4.799999999999997,13.5,3.4000000000000057,1,0,3,0,3.0,0.6666666666666666,3.0,21.333333333333332,9.333333333333334,7.333333333333333,2.0,4.333333333333333,11.0,1.0,0.0,0.0,0.43749979492197116,3.0,3,2.3333333333333335,1.0,2.3333333333333335,20.0,7.333333333333333,5.333333333333333,2.0,7.333333333333333,7.333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.366666483333425,2.6666666666666665,3,2.0,0.6,2.2,22.2,7.8,8.2,1.8,5.8,11.8,0.6,0.4,0.0,0.3513511930850482,2.6,5,2.8,1.6,2.2,18.4,8.2,7.8,3.4,6.6,10.0,0.6,0.4,0.0,0.44565193171090667,2.3333333333333335,5,1.9,0.5,2.1,19.8,7.2,9.3,2.1,6.9,11.3,0.6,0.3,0.1,0.36363617998172726,2.2181818181818183,7,2.4,1.0,2.4,17.0,7.4,6.9,2.7,6.7,9.7,0.7,0.3,0.0,0.43529386159184613,2.272727272727273,10,2.2,0.6,2.2,23.8,8.8,9.8,2.0,7.4,13.4,0.6,0.4,0.0,0.36974774380346903,2.066666666666667,5,2.8,1.0,2.6,18.0,8.2,8.2,3.0,6.0,9.8,0.8,0.2,0.0,0.4555553024692764,2.466666666666667,5,1.0,-1.0,5,0.0,0.2666666666666666,-0.7999999999999998,-1.0,-0.39999999999999947,2.1,3.6,3.3,2,0,H,0
2674,2024-01-12,2024-2025,EPL,Tottenham,Fulham,1614.5406145934933,1495.7359505161999,183.8046640772934,0.7423205330607964,0.2576794669392036,3,12,-9,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,33.8,34.8,49.3,26.2,61.0,38.1,31.0,31.3,50.0,41.7,0.0,0.0,0.0,2.4999999999999964,17.999999999999996,4.800000000000001,8.299999999999997,1,0,0,0,2.0,2.3333333333333335,1.0,17.0,5.0,16.0,5.333333333333333,7.333333333333333,9.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.29411747404854466,1.0,0,0.6666666666666666,2.0,1.0,14.0,4.0,12.0,3.0,6.0,8.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.2857140816327988,1.5,1,2.0,1.6,1.8,15.2,5.4,16.2,5.0,5.8,9.0,0.6,0.0,0.4,0.35526292416912886,1.4,0,0.6,2.4,0.6,11.4,4.2,15.0,5.0,4.2,11.0,0.2,0.0,0.8,0.3684207294555005,1.0,1,1.8,1.8,1.5,13.6,4.9,15.0,4.9,5.0,10.4,0.5,0.0,0.5,0.36029385272510833,1.4181818181818182,0,1.1,1.8,1.5,11.4,3.7,14.9,5.8,4.5,10.5,0.5,0.0,0.5,0.32456111880603616,1.1454545454545455,1,2.2,1.0,2.4,14.6,6.4,15.2,5.0,4.2,9.8,0.8,0.0,0.2,0.43835586413981914,2.4,2,0.6,2.0,0.8,8.4,3.8,18.4,7.2,3.0,10.6,0.2,0.2,0.6,0.45238041383284067,0.4666666666666667,0,2.6,1.0,5,1.2000000000000002,0.3999999999999999,1.4,-0.7999999999999998,1.2000000000000002,1.7,4.5,4.1,1,1,D,1
2675,2024-01-12,2024-2025,LaLiga,Real Madrid,Getafe,1810.819196809908,1532.3376523719148,343.4815444379931,0.8783864990573566,0.12161350094264345,3,3,0,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,51.2,75.0,73.3,44.3,76.4,32.7,85.0,62.0,60.0,43.3,0.0,0.0,0.0,-10.799999999999997,11.299999999999997,40.7,16.700000000000003,1,1,3,1,1.6666666666666667,0.0,3.0,15.0,7.0,10.0,2.0,5.333333333333333,8.666666666666666,1.0,0.0,0.0,0.46666635555576297,3.0,3,1.0,1.6666666666666667,0.6666666666666666,18.333333333333332,4.0,8.333333333333334,4.333333333333333,6.0,14.666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.21818169917361865,0.6666666666666666,1,2.2,0.2,3.0,16.2,7.6,8.0,1.6,6.4,9.2,1.0,0.0,0.0,0.46913551287931304,3.0,5,1.4,1.2,1.2,16.4,4.6,11.2,4.2,5.0,16.6,0.2,0.6,0.2,0.28048763384900377,1.0,1,2.5,0.5,2.8,16.0,6.6,10.5,2.9,5.6,10.2,0.9,0.1,0.0,0.4124997421876611,2.963636363636364,10,1.3,1.1,1.3,14.8,4.8,12.0,4.2,4.6,16.2,0.2,0.7,0.1,0.3243241051864154,1.2727272727272727,1,3.2,0.6,3.0,20.2,8.0,10.2,2.4,7.2,9.6,1.0,0.0,0.0,0.3960394079012832,3.0,5,1.8,1.2,1.4,15.4,6.4,11.6,4.4,5.6,16.4,0.2,0.8,0.0,0.41558414572458074,1.5333333333333334,5,3.0,1.4,5,1.8,2.0,0.8000000000000003,-1.0,3.0,1.36,4.5,10.0,2,0,H,0
2676,2024-01-12,2024-2025,EPL,Man United,Everton,1575.5139774937081,1477.2269111487935,163.2870663449146,0.719090751782292,0.280909248217708,3,13,-10,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,29.8,49.2,32.2,26.3,57.6,30.2,46.3,39.3,46.7,56.7,0.0,0.0,0.0,-9.499999999999996,-7.099999999999994,19.999999999999996,-10.0,1,0,0,0,1.6666666666666667,2.6666666666666665,1.0,13.0,5.333333333333333,11.666666666666666,4.0,5.0,9.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.41025609467479895,1.0,0,0.6666666666666666,2.6666666666666665,0.0,11.666666666666666,3.3333333333333335,16.0,7.0,6.0,15.0,0.0,0.0,1.0,0.28571404081653645,0.0,0,1.6,2.4,1.2,12.6,5.2,11.4,4.2,4.4,10.6,0.4,0.0,0.6,0.4126980851602499,1.2,0,0.8,1.8,0.6,12.6,5.0,14.2,5.0,6.8,13.0,0.2,0.0,0.8,0.39682508188485566,0.4,0,1.4,1.2,1.7,11.4,4.4,15.8,4.9,4.8,10.3,0.5,0.2,0.3,0.38596457371528625,1.3636363636363635,0,0.9,1.6,1.2,12.4,4.6,14.3,4.5,5.4,12.4,0.4,0.0,0.6,0.37096744276819127,0.8727272727272727,0,0.8,1.6,1.4,10.6,4.2,13.8,5.0,6.6,9.4,0.4,0.2,0.4,0.3962260412961875,1.4,0,1.4,1.4,1.8,11.0,4.4,12.8,4.0,4.2,13.8,0.6,0.0,0.4,0.399999636363967,1.2,0,2.0,1.0,5,0.6,0.7999999999999999,0.8,0.5999999999999999,0.20000000000000018,1.53,4.2,6.0,4,0,H,0
2677,2024-01-12,2024-2025,EPL,Chelsea,Aston Villa,1519.787711414747,1670.6410571033582,-85.85334568861117,0.37890192895294966,0.6210980710470504,3,13,-10,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,62.1,46.0,50.1,50.5,70.3,66.5,40.7,39.3,43.3,58.3,20.0,20.0,0.0,22.800000000000004,10.800000000000004,-9.799999999999997,-15.0,1,0,1,0,2.0,1.3333333333333333,2.3333333333333335,11.333333333333334,6.333333333333333,12.333333333333334,4.666666666666667,3.3333333333333335,14.333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.558823036332615,2.0,3,2.0,2.0,1.3333333333333333,13.666666666666666,5.0,9.0,4.666666666666667,7.0,10.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36585339083898233,1.6666666666666667,1,1.8,1.2,2.0,13.0,6.0,11.4,4.2,4.6,12.2,0.6,0.2,0.2,0.46153810650914884,1.9333333333333333,3,2.2,1.6,2.0,13.6,5.2,8.0,4.4,7.0,8.0,0.6,0.2,0.2,0.38235266003480883,1.8,1,1.9,1.8,1.5,13.3,6.3,12.1,4.8,4.6,13.0,0.4,0.3,0.3,0.4736838543730418,1.6545454545454545,3,1.9,1.9,1.7,13.4,4.9,11.6,5.9,5.5,10.1,0.5,0.2,0.3,0.36567136890196356,1.6363636363636365,1,1.8,1.6,1.6,14.2,5.6,10.0,4.8,5.6,11.0,0.4,0.4,0.2,0.3943659194606201,1.8666666666666667,4,1.4,2.6,0.8,11.8,4.2,13.6,7.6,5.8,10.6,0.2,0.2,0.6,0.3559319017526256,0.9333333333333333,0,1.8,0.8,5,0.0,0.1333333333333333,-0.40000000000000013,-0.40000000000000013,0.7999999999999998,1.7,4.1,4.5,3,0,H,0
2678,2024-01-12,2024-2025,LaLiga,Villarreal,Girona,1532.9211896562647,1670.8090957737118,-72.88790611744707,0.39661809076470045,0.6033819092352996,8,3,5,0.0,0.15,-0.15,0.6,0.525,0.07499999999999996,0.0,None,45.8,34.2,23.8,46.7,70.6,68.7,30.7,57.3,23.3,40.0,0.0,20.0,-20.0,-11.5,-33.5,-16.000000000000004,-16.7,0,1,0,3,1.6666666666666667,2.6666666666666665,1.0,8.666666666666666,3.6666666666666665,17.0,7.333333333333333,2.3333333333333335,14.0,0.3333333333333333,0.0,0.6666666666666666,0.4230764349118059,1.0,0,2.0,0.3333333333333333,2.3333333333333335,10.666666666666666,4.0,16.333333333333332,3.6666666666666665,4.666666666666667,10.666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3749996484378296,2.3333333333333335,3,1.4,2.4,0.8,10.4,4.4,16.4,7.0,2.4,11.6,0.2,0.2,0.6,0.4230765162725805,0.8666666666666667,0,1.6,0.6,1.8,10.0,3.0,15.4,3.8,3.4,9.8,0.4,0.6,0.0,0.2999997000003,2.066666666666667,5,1.4,1.7,1.2,9.4,3.5,16.0,7.0,3.4,13.0,0.3,0.3,0.4,0.3723400294255006,1.0363636363636364,0,2.0,0.8,2.2,12.0,3.9,16.1,4.9,4.4,11.2,0.6,0.4,0.0,0.32499972916689235,2.1636363636363636,10,1.6,1.4,1.4,11.8,3.8,11.4,5.4,3.4,13.8,0.4,0.2,0.4,0.32203362539523267,1.2,0,2.0,1.0,2.2,12.6,4.6,21.0,6.2,3.6,11.0,0.6,0.4,0.0,0.3650790753340672,2.066666666666667,5,2.0,0.3333333333333333,3,-1.0,-1.2000000000000002,-0.20000000000000018,1.7999999999999998,1.4000000000000004,1.83,3.7,4.2,2,2,D,1
2679,2024-01-13,2023-2024,EPL,Newcastle,Man City,1607.5536697533166,1799.5913209486666,-127.03765119535001,0.3249122569798885,0.6750877430201114,4,1,3,0.15,0.15,0.0,0.525,0.525,0.0,0.0,None,32.7,57.1,58.3,70.7,67.4,64.5,39.7,74.7,71.7,81.7,0.0,50.0,-50.0,-42.0,-16.400000000000006,-31.0,-10.0,0,0,0,0,1.6666666666666667,2.6666666666666665,1.0,11.0,4.333333333333333,23.0,9.0,6.666666666666667,13.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3939390358129977,1.5,1,1.6666666666666667,1.0,2.0,16.333333333333332,5.0,9.666666666666666,3.6666666666666665,6.666666666666667,6.0,0.6666666666666666,0.0,0.3333333333333333,0.3061222615577991,1.5,0,1.6,1.8,1.2,15.0,5.0,18.2,7.2,6.4,10.6,0.4,0.0,0.6,0.3333331111112593,1.2,1,2.2,1.8,1.6,16.6,6.8,10.2,4.4,5.8,9.0,0.4,0.4,0.2,0.4096383074468027,1.6,0,2.0,1.5,1.6,14.8,6.3,15.1,6.5,6.3,10.3,0.5,0.1,0.4,0.4256753880571702,1.5454545454545454,1,2.2,1.1,2.1,16.8,7.0,8.2,3.1,6.9,9.6,0.6,0.3,0.1,0.4166664186509413,1.8363636363636364,0,2.6,1.2,2.4,18.2,8.2,12.8,5.2,7.6,11.2,0.8,0.0,0.2,0.4505492029949434,2.2,1,2.2,1.4,2.0,15.4,6.6,10.4,3.8,4.4,10.6,0.6,0.2,0.2,0.4285711502784738,1.6,0,0.2,-2.4,5,-0.40000000000000013,-0.40000000000000013,-0.6000000000000001,0.0,-1.7999999999999998,5.5,4.33,1.55,2,3,A,2
2680,2024-01-13,2023-2024,LaLiga,Betis,Granada,1564.5315382986787,1313.4316539949966,316.0998843036821,0.8605201881830431,0.1394798118169569,1,25,-24,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,45.6,69.4,25.8,19.8,30.6,32.6,60.0,37.0,55.0,33.3,0.0,0.0,0.0,8.600000000000001,-11.2,40.2,21.700000000000003,0,0,0,0,0.3333333333333333,1.6666666666666667,0.3333333333333333,13.333333333333334,2.6666666666666665,11.333333333333334,4.333333333333333,4.666666666666667,10.666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.19999985000011247,0.16666666666666666,0,0.3333333333333333,2.3333333333333335,0.0,10.0,3.0,10.333333333333334,4.666666666666667,3.0,13.666666666666666,0.0,0.0,1.0,0.2999997000003,0.0,0,0.4,1.2,0.6,13.2,3.4,11.8,4.2,5.2,11.6,0.0,0.6,0.4,0.25757556244275576,0.4,0,0.6,1.8,0.4,9.8,3.8,12.0,4.8,2.6,12.8,0.0,0.4,0.6,0.38775470637274856,0.2,0,1.0,1.1,1.4,11.8,3.8,12.6,4.3,5.3,10.7,0.3,0.5,0.2,0.32203362539523267,0.9818181818181818,0,0.8,2.0,0.3,11.3,4.3,11.4,4.8,4.0,13.7,0.0,0.3,0.7,0.3805306366985516,0.2909090909090909,0,1.2,0.8,1.8,15.4,5.0,10.2,2.4,7.8,9.4,0.4,0.6,0.0,0.32467511384732867,1.9333333333333333,5,0.4,2.0,0.0,8.0,2.8,11.0,4.8,4.0,14.4,0.0,0.0,1.0,0.34999956250054687,0.0,0,2.0,0.4,5,0.19999999999999996,0.2,-0.19999999999999996,-0.6000000000000001,-0.3999999999999999,1.62,4.2,4.75,1,0,H,0
2681,2024-01-13,2023-2024,EPL,Chelsea,Fulham,1552.3953601447172,1503.0055665080238,114.38979363669341,0.6589189901868844,0.3410810098131156,1,1,0,0.15,0.0,0.15,0.525,0.6,-0.07499999999999996,0.0,None,68.3,38.8,56.2,23.3,72.7,36.8,43.7,29.0,38.3,51.7,45.0,0.0,45.0,39.3,27.200000000000003,20.400000000000002,-13.400000000000006,0,0,0,0,2.3333333333333335,1.0,2.3333333333333335,14.0,7.666666666666667,11.333333333333334,4.333333333333333,3.0,17.0,0.6666666666666666,0.3333333333333333,0.0,0.5476186564628645,2.3333333333333335,3,1.0,1.6666666666666667,1.3333333333333333,12.333333333333334,4.333333333333333,12.333333333333334,3.3333333333333335,7.0,11.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35135106647210823,1.5,2,2.0,1.2,2.0,13.4,6.4,12.2,4.8,3.8,14.6,0.6,0.2,0.2,0.47761158387195235,2.2666666666666666,4,0.6,2.0,0.8,12.4,4.4,14.2,4.4,6.0,10.4,0.2,0.2,0.6,0.3548384235174004,1.1333333333333333,2,2.1,1.7,1.7,13.8,6.7,12.1,5.0,4.3,14.0,0.5,0.2,0.3,0.48550689456022134,1.9272727272727272,4,1.0,1.9,1.3,11.2,4.0,14.7,6.0,5.1,11.0,0.4,0.1,0.5,0.3571425382655909,1.0545454545454545,2,2.4,1.2,2.2,14.2,6.8,10.6,4.6,4.2,12.8,0.6,0.4,0.0,0.4788729022021816,2.3333333333333335,5,0.6,2.0,0.8,9.2,4.0,16.4,6.4,4.6,11.8,0.2,0.2,0.6,0.43478213610637384,0.5333333333333333,1,2.0,0.8,5,1.2,1.1333333333333333,1.4,-0.8,2.0,1.6,4.2,5.25,1,0,H,0
